"tau_i","T_i","sim_i","template_i"
71653,78,0.932936955749283,1
71730,78,0.949983163268502,1
71807,79,0.875253636584668,1
71885,78,0.955039715089488,1
71962,77,0.958452873895356,1
72038,79,0.957631175586235,1
72116,80,0.867631948639259,1
72195,80,0.928974219730515,1
72274,77,0.855332072776592,1
72350,77,0.913960587790337,1
72426,76,0.961263405296876,1
72501,78,0.96781620039907,1
72578,78,0.842538819515746,1
72655,80,0.942091011322679,1
72734,79,0.944931353331047,1
72812,78,0.836184996136284,1
72889,80,0.921006160491864,1
72968,80,0.92540118005519,1
73047,77,0.900336425407761,1
73123,78,0.955010478233809,1
73200,79,0.887346761466262,1
73278,80,0.92790430577125,1
73357,84,0.907470083874236,1
73440,80,0.947708670678287,1
73519,79,0.891565324598467,1
73597,79,0.942797651530875,1
73675,78,0.943520400213553,1
73752,78,0.955211568500093,1
73829,79,0.880578642667172,1
73907,79,0.921041711382046,1
73985,81,0.924214374851838,1
74065,80,0.934231626539849,1
74144,80,0.934390128091626,1
74252,112,0.911830131031254,2
74363,121,0.892716960327973,2
74483,128,0.844631209055908,2
74610,130,0.939564112358618,2
74739,134,0.937519260706178,2
74872,131,0.89672721041777,2
75002,133,0.825673419012518,2
75134,135,0.928467459664282,2
75268,135,0.873285807708242,2
75409,135,0.859462326772167,2
75543,129,0.911594148553921,2
75671,129,0.781744246146154,2
75800,116,0.804854265667846,1
75924,68,0.643014267536278,1
75991,111,0.839376504176255,2
76101,111,0.835232246631906,2
76211,119,0.91137447676083,2
76329,117,0.923888215953437,2
76445,121,0.789657781847699,2
76565,124,0.931979577869861,2
76688,120,0.826730686658661,2
76807,123,0.964717172800351,2
76929,124,0.844018530584883,2
77052,78,0.68926608717887,1
77147,50,0.772693472296385,2
77243,54,0.841981223682668,1
77316,54,0.555257337112572,1
77379,50,0.322272241521621,2
77428,62,0.742117363540781,1
77489,71,0.665663714271058,1
77559,77,0.676553884885983,1
77636,72,0.781503520171665,1
77730,63,0.527335708246746,1
77816,50,0.626550207740174,2
77903,55,0.630388634803565,2
77957,64,0.400711860361527,1
78020,66,0.701967721816595,1
78085,69,0.805018048002208,2
78164,53,0.705298932154403,1
78217,63,0.63946568152592,2
78319,66,0.754606433723828,2
78429,64,0.695767370729509,2
78530,66,0.763807616311774,1
78595,74,0.656193439074187,1
78701,59,0.785366560603743,1
78781,55,0.490914769929946,1
78835,83,0.733600372218349,1
78924,63,0.434103073801083,1
78991,106,0.773061418973497,2
79096,128,0.810854933717396,2
79223,126,0.88602157802411,2
79348,119,0.879364882866648,2
79466,118,0.839833704631877,2
79583,115,0.92789621684182,2
79697,122,0.887641696677978,2
79818,124,0.931136287328803,2
79941,132,0.907563578380563,2
80072,142,0.801207966549879,2
80221,64,0.602214669190198,1
80284,80,0.747611987626682,2
80411,82,0.625934613858352,2
80492,62,0.584423598991534,1
80553,50,0.69784033180442,2
80623,65,0.735799524548169,1
80693,67,0.715185225627152,1
80759,54,0.618488917191965,1
80827,55,0.390504142573961,1
80894,56,0.556404451560103,1
80949,87,0.460688378912304,2
81035,54,0.579864450072223,2
81129,66,0.614864761585728,2
81206,51,0.195362276704237,2
81256,53,0.489614694148623,2
81320,75,0.710432639790273,1
81404,76,0.652211455329856,1
81479,63,0.660772754494635,1
81550,86,0.585277412886127,2
81635,65,0.456349059027525,1
81730,57,0.56791591647377,1
81817,50,0.564753886126649,2
81870,87,0.5509152772715,1
81997,62,0.728096624402803,2
82058,55,0.82026486338769,1
82126,60,0.782062501110636,1
82207,74,0.689795597083854,1
82296,59,0.565940301105824,2
82365,50,0.626444861929088,1
82414,86,0.425094359596238,1
82499,52,0.787276468389841,1
82561,78,0.70079124390662,1
82646,51,0.634608359831188,1
82729,54,0.719279926177761,2
82794,54,0.523001540907676,2
82847,94,0.590427750367706,2
82940,52,0.57556310245352,2
82991,52,0.568939734483233,1
83042,50,1.51291912862186e-08,1
83095,69,1.00101607882766e-07,1
83163,61,2.43537347372838e-08,2
83223,63,1.51291912862186e-08,1
83285,98,6.3270008137112e-08,2
83382,62,2.37702403682185e-08,1
83443,57,1.51291912862186e-08,2
83518,53,8.48170488780388e-08,2
83570,92,2.37702403682185e-08,2
83661,54,1.51291912862186e-08,2
83714,65,8.48170488780388e-08,1
83778,62,1.51291912862186e-08,1
83866,51,0.628982565355352,2
83916,50,0.670739363247378,2
84006,70,0.641558778608209,1
84075,58,0.726988923454042,2
84171,65,0.585003332108338,1
84266,62,0.852156664890062,2
84327,55,0.389189693572111,1
84381,57,0.593708699982401,1
84447,54,0.724140137496801,1
84510,71,0.628228206426235,1
84624,79,0.565904972395745,1
84706,66,0.67472725052019,1
84795,56,0.576748552877578,1
84861,50,0.555857785859036,1
84936,50,0.568773019994574,1
85022,74,0.492864552174834,1
85121,59,0.591800036564133,2
85205,113,0.776833505437077,2
85317,128,0.835732536920535,2
85444,118,0.834537689158896,2
85561,117,0.826574228733091,2
85677,125,0.865177228495513,2
85819,70,0.661398995612247,2
85888,83,0.887251572584127,1
85970,80,0.935496689500596,1
86049,78,0.948196438228434,1
86126,78,0.911061618465122,1
86203,79,0.93079706497364,1
86281,78,0.938561712262692,1
86358,79,0.898029217161711,1
86436,79,0.936238548286917,1
86514,79,0.900968694164482,1
86592,76,0.898351365008159,1
86667,76,0.944794879243959,1
86742,75,0.884724223620545,1
86816,79,0.944046048917813,1
86894,78,0.896593529501192,1
86971,83,0.915767970949835,1
87053,84,0.927869495012512,1
87136,80,0.892219700718271,1
87215,77,0.896592583224625,1
87291,76,0.917546394490794,1
87366,75,0.934098656048002,1
87440,76,0.843624525101861,1
87515,75,0.925054389297589,1
87589,74,0.946584279893399,1
87662,72,0.722132699841356,1
87733,70,0.963632597882621,1
87802,73,0.743567670074259,1
87874,71,0.953883302662766,1
87944,71,0.965528661739782,1
88014,72,0.970157892479543,1
88085,72,0.842196636876221,1
88156,72,0.96098011779514,1
88227,73,0.966008087140746,1
88299,72,0.690567660775016,1
88370,71,0.964629721299054,1
88440,71,0.747160249732051,1
88510,69,0.951116458303985,1
88578,68,0.957419606383175,1
88645,68,0.744302140585782,1
88712,68,0.975749085475975,1
88779,68,0.981930149376994,1
88846,70,0.766640300315026,1
88915,70,0.982711008448293,1
88984,72,0.990178152895118,1
89055,72,0.797870936626678,1
89126,74,0.957035102637451,1
89199,74,0.802233268190089,1
89272,74,0.958437163298908,1
89345,75,0.908007113291709,1
89419,74,0.924753000724215,1
89492,73,0.927015785257811,1
89564,74,0.965286738769417,1
89637,73,0.764221786175269,1
89709,74,0.960591195025323,1
89782,75,0.898644260037412,1
89856,73,0.948957968699938,1
89928,73,0.830412220020334,1
90000,73,0.949923382564945,1
90072,74,0.948279927143802,1
90145,74,0.874086484341355,1
90218,75,0.9374518682264,1
90292,75,0.944528376486468,1
90366,76,0.961136381859739,1
90441,76,0.857469819437751,1
90516,74,0.948120137568516,1
90589,76,0.954004929070005,1
90664,76,0.86763551676179,1
90739,75,0.964772462682104,1
90813,75,0.854743906812709,1
90887,74,0.95407124073272,1
90960,74,0.962797595924636,1
91033,74,0.873597497134941,1
91106,73,0.962153207934843,1
91178,75,0.826268141175635,1
91252,75,0.960067229173724,1
91326,74,0.971157898831315,1
91399,75,0.853755715428137,1
91473,76,0.962184211457214,1
91548,76,0.834120877418432,1
91623,76,0.941334095760934,1
91698,77,0.953526222244837,1
91774,77,0.957248135008768,1
91850,77,0.868614932582801,1
91926,81,0.953889071854828,1
92006,82,0.919028358535731,1
92087,80,0.946064053905002,1
92166,78,0.952818980319278,1
92243,78,0.847586083123283,1
92320,77,0.947759344548276,1
92396,76,0.905961999560584,1
92471,78,0.935303122537914,1
92548,77,0.845360229893949,1
92624,77,0.94854755573787,1
92700,75,0.837831130966838,1
92774,78,0.933609840897576,1
92851,79,0.934743675212928,1
92929,77,0.936497321181941,1
93005,78,0.950969335203903,1
93082,76,0.951575880045583,1
93157,77,0.904412174475381,1
93233,77,0.941706101665611,1
93309,76,0.95244045467199,1
93384,76,0.879599635204084,1
93459,77,0.928710190392204,1
93535,77,0.93737524405124,1
93611,74,0.893874069391227,1
93684,76,0.909110261731133,1
93759,78,0.773321765309629,1
93836,79,0.912710656503596,1
93914,78,0.918693058197213,1
93991,75,0.948064965847183,1
94065,78,0.88656699899323,1
94142,76,0.902035260962871,1
94217,77,0.931049458617135,1
94293,76,0.893222782003749,1
94368,78,0.918160463137596,1
94445,77,0.940878853468628,1
94521,77,0.875675187445368,1
94597,78,0.906436584267035,1
94674,76,0.843357483676453,1
94749,76,0.953964962253722,1
94824,75,0.826161772709452,1
94898,77,0.917541644561757,1
94974,79,0.936699734655763,1
95052,79,0.938998200539948,1
95130,78,0.886648775501291,1
95207,76,0.964158469039206,1
95282,78,0.849904525243411,1
95359,76,0.937279539723065,1
95434,77,0.944598778179564,1
95510,75,0.851667984786983,1
95584,76,0.940637049328294,1
95659,78,0.947733842538922,1
95736,76,0.889393984805591,1
95811,78,0.89961391145123,1
95888,75,0.927159693084628,1
95962,77,0.931473613706686,1
96038,76,0.93913606105724,1
96113,76,0.943954686552215,1
96188,76,0.854574955137401,1
96263,75,0.943352212230079,1
96337,75,0.863783451831493,1
96411,75,0.928606240962399,1
96485,76,0.947560601991212,1
96560,77,0.857417707363589,1
96636,78,0.933193496723817,1
96713,77,0.885758919593112,1
96789,77,0.944048599957106,1
96865,80,0.953637808837077,1
96944,82,0.909945177327856,1
97070,105,0.933973772772653,2
97174,135,0.916296134685388,2
97308,139,0.812256431977588,2
97446,129,0.733776828651285,2
97574,84,0.695733378829579,1
97675,62,0.752156609505977,2
97774,64,0.734315842835083,1
97837,50,0.744284286349251,1
97920,69,0.737414310856874,1
97988,53,0.785548494535076,1
98086,93,0.706197235904415,1
98192,52,0.679588483085607,2
98243,65,0.735934657547221,2
98323,50,0.271611011839905,1
98372,168,0.684556222210318,2
98564,87,0.672069836152338,1
98660,64,0.789034235894179,1
98732,68,0.659851483961799,1
98841,55,0.757414640129114,1
98908,58,0.636394834119953,2
98981,78,0.672818356008579,1
99082,50,0.625218202420968,2
99154,63,0.770541139224752,2
99216,52,0.705158154961949,1
99293,85,0.741916227325186,1
99377,50,0.22402536630042,1
99426,57,0.673755564530987,1
99482,50,0.765327120317136,2
99531,58,0.594400601588128,1
99621,88,0.748966099546371,1
99733,51,0.67333842099273,1
99831,56,0.548087269125205,1
99904,62,0.684315920088209,1
99965,55,0.135798301126884,2
100019,65,0.566902714710407,1
100124,60,0.784785758546442,2
100194,56,0.532026617674757,1
100249,64,0.593726730321737,1
100312,59,0.559135797255139,1
100387,62,0.692269400122638,1
100448,55,0.591507520024891,1
100502,61,0.313315080910471,1
100562,50,0.740225977327642,2
100611,68,0.638119056353615,2
100720,53,0.694703975583228,2
100806,125,0.8289682876486,2
100930,109,0.844514016049877,2
101038,81,0.72076946878299,2
101118,76,0.781647087168715,1
101234,115,0.87526997731877,2
101348,104,0.827109086224504,2
101451,62,0.656946360188402,1
101512,78,0.958118316712696,1
101589,78,0.859883177083738,1
101666,78,0.935921963412384,1
101743,74,0.825449549074333,1
101816,76,0.925735791835903,1
101891,74,0.953424925813075,1
101964,77,0.882750390677579,1
102040,75,0.945001160639993,1
102114,75,0.896341220135624,1
102188,74,0.903139117024768,1
102261,74,0.954910143712414,1
102334,77,0.891862166956273,1
102410,75,0.937222882273745,1
102484,74,0.868730259938606,1
102557,75,0.919357655335618,1
102631,74,0.928310193532475,1
102704,75,0.938827363800906,1
102778,75,0.904248138415983,1
102852,75,0.918103547681325,1
102926,76,0.932426208507704,1
103001,76,0.885512595922419,1
103076,74,0.941968301509064,1
103149,76,0.893302029502025,1
103224,76,0.931645704363617,1
103299,75,0.87162372215936,1
103373,76,0.941927506985437,1
103448,77,0.891767190741824,1
103524,77,0.926886269103707,1
103600,73,0.895937120423718,1
103672,76,0.865523306042252,1
103747,75,0.9350701620165,1
103821,75,0.93827532878799,1
103895,76,0.87777062114066,1
103970,77,0.951559687925439,1
104046,76,0.842985312726126,1
104121,77,0.953682471908766,1
104197,78,0.837343019797224,1
104274,78,0.91768155099008,1
104351,77,0.943724792380754,1
104427,77,0.951565889620827,1
104503,75,0.863051640648663,1
104577,75,0.927979008638006,1
104651,75,0.935609667754794,1
104725,77,0.889909315010524,1
104801,78,0.911896490611476,1
104878,77,0.876241419091161,1
104954,76,0.909928510042833,1
105029,79,0.848690911421316,1
105107,79,0.937870696145472,1
105185,78,0.950500781650986,1
105262,81,0.879972909869167,1
105342,80,0.932412456536548,1
105421,80,0.879609057109539,1
105500,81,0.926845558571616,1
105580,79,0.932469759250663,1
105658,78,0.902459525373965,1
105735,78,0.921765960851405,1
105812,77,0.916456580008166,1
105888,79,0.922795137283356,1
105966,76,0.862826809397254,1
106041,76,0.918419168082589,1
106116,76,0.911324839008612,1
106191,76,0.923674851897394,1
106266,80,0.811549872244052,1
106345,78,0.94128173980927,1
106422,77,0.945991076960792,1
106498,79,0.95017609929911,1
106576,79,0.906078815854781,1
106654,80,0.956210769637253,1
106733,80,0.905235496834362,1
106812,80,0.920015505522599,1
106891,80,0.936401851918403,1
106970,79,0.908027814702189,1
107048,78,0.93827899555517,1
107125,78,0.899473202088182,1
107202,78,0.930673060945897,1
107279,78,0.934369808635334,1
107356,79,0.893037896000316,1
107434,80,0.931724478892791,1
107513,81,0.877558330844953,1
107593,80,0.937156137720451,1
107672,79,0.941945388320384,1
107750,79,0.9222305164919,1
107828,78,0.939880894096123,1
107905,78,0.901896301524996,1
107982,78,0.948675467255127,1
108059,80,0.935793176744823,1
108138,77,0.952397975014624,1
108214,77,0.897642864577003,1
108290,78,0.953531930481158,1
108367,78,0.885553742362637,1
108444,79,0.92509570485847,1
108522,77,0.947278673606298,1
108598,78,0.948238239423594,1
108675,81,0.920416514917175,1
108755,80,0.899306384454401,1
108834,80,0.931132476123567,1
108913,79,0.931308306819087,1
108991,78,0.93505914542106,1
109068,79,0.938955722138549,1
109146,77,0.911859211259776,1
109222,79,0.92949022586428,1
109300,78,0.947157685450078,1
109377,78,0.952763575478656,1
109454,77,0.854038029103923,1
109530,78,0.930009152320474,1
109607,78,0.933187431035442,1
109684,77,0.90348241029576,1
109760,79,0.931817428666149,1
109838,78,0.936295371676056,1
109915,81,0.874494203435728,1
109995,80,0.926667648330418,1
110074,80,0.935124705678094,1
110153,81,0.940243011024066,1
110233,79,0.923728289160144,1
110311,79,0.949481416678236,1
110389,78,0.898377529671823,1
110466,79,0.934496593394908,1
110544,79,0.921607793968334,1
110622,79,0.94504482750322,1
110700,80,0.901980051000315,1
110779,80,0.938231449266835,1
110858,80,0.922208869308159,1
110937,79,0.927836406837868,1
111015,79,0.939134343215428,1
111093,80,0.909552710651849,1
111172,79,0.92078254909362,1
111250,79,0.926928969549954,1
111328,79,0.933553295889221,1
111406,77,0.942288913579464,1
111482,79,0.911791826633054,1
111560,79,0.939868238199724,1
111638,79,0.908526424355729,1
111716,79,0.940719533415187,1
111794,80,0.943033016692125,1
111873,81,0.887250443528335,1
111953,81,0.917527356575741,1
112033,79,0.933255313231933,1
112111,80,0.900639474134571,1
112190,77,0.951553100555141,1
112266,80,0.902852743743458,1
112345,79,0.936645282707273,1
112423,78,0.942552174746918,1
112500,79,0.92252182056417,1
112578,78,0.93174952972418,1
112655,77,0.874199231106526,1
112731,77,0.952401121702233,1
112807,80,0.882702189471188,1
112886,81,0.934155287494888,1
112966,80,0.877957499410473,1
113045,79,0.929517726540033,1
113123,79,0.942813896647728,1
113201,79,0.909666499212351,1
113279,78,0.946854065906851,1
113356,79,0.906346027057518,1
113434,78,0.932606022332093,1
113511,80,0.958241171934455,1
113590,80,0.897762834174269,1
113669,81,0.935571504803622,1
113749,80,0.937080422281304,1
113828,80,0.93817991454556,1
113907,80,0.906280282223382,1
113986,82,0.924902322800429,1
114067,82,0.930284537567215,1
114148,84,0.935448610526721,1
114231,82,0.899490965072519,1
114312,80,0.930151817756042,1
114391,80,0.93355721917473,1
114470,79,0.884126762604235,1
114548,78,0.956718615340824,1
114625,78,0.863319749772756,1
114702,78,0.928019290006679,1
114779,78,0.945826402299982,1
114856,78,0.867489868620042,1
114933,76,0.9452083331903,1
115008,77,0.888340558801537,1
115084,78,0.933413222767907,1
115161,80,0.879444497499265,1
115240,79,0.91663197133585,1
115318,78,0.940196233944718,1
115395,78,0.851245645192921,1
115472,78,0.922178268403921,1
115549,79,0.931061844703021,1
115627,78,0.932873499691504,1
115704,77,0.939486868147344,1
115780,77,0.947383024517503,1
115856,81,0.870293885291368,1
115936,77,0.936112073971229,1
116012,73,0.826683103590928,1
116084,74,0.952804250190354,1
116157,76,0.858682111249238,1
116232,78,0.941244303157096,1
116309,77,0.854895122584985,1
116385,81,0.932213543698525,1
116465,81,0.939304033380603,1
116545,79,0.853472422129078,1
116623,78,0.936857399494121,1
116700,77,0.912322457152058,1
116776,76,0.940976630765235,1
116851,78,0.941627092266442,1
116928,77,0.947895772656069,1
117004,77,0.854322554521194,1
117080,76,0.946949759088307,1
117155,77,0.910357863432896,1
117231,78,0.939372916322979,1
117308,79,0.902818554491618,1
117386,80,0.948655650138103,1
117465,81,0.914109364920075,1
117545,80,0.920494081908177,1
117624,78,0.944145943923265,1
117701,79,0.876421201960721,1
117779,78,0.94775935937467,1
117856,79,0.905500078150967,1
117934,80,0.940949960529605,1
118013,80,0.895935910362354,1
118092,80,0.956313089796239,1
118171,78,0.872517454569305,1
118248,78,0.940290851386402,1
118325,77,0.831723087901567,1
118401,78,0.959865328417151,1
118478,77,0.827814047722555,1
118554,80,0.926092598671294,1
118633,77,0.949116445817078,1
118709,78,0.899852559229826,1
118786,80,0.951324703473129,1
118865,80,0.892390979441899,1
118944,80,0.917624923215911,1
119023,85,0.880952172078029,1
119107,86,0.834099947650096,1
119200,121,0.701558558304099,1
119342,67,0.674223546919103,1
119423,58,0.60514413726579,2
119480,67,0.676631662823963,1
119549,50,0.367241258104943,2
119598,60,0.679794378291711,1
119683,97,0.792258848003138,1
119804,65,0.678387493155942,1
119868,81,0.683127034700864,1
119948,72,0.79671776254433,2
120019,85,0.680275906815009,2
120115,63,0.66425360620651,2
120224,56,0.72523887833486,2
120307,91,0.682743374345553,2
120435,74,0.710649087187996,2
120508,51,0.638310467653499,2
120558,55,0.479245298001532,2
120618,71,0.815030293350545,1
120717,58,0.721829627333368,2
120774,65,0.558953588660962,2
120838,79,0.772447954276031,1
120919,94,0.699781528511818,1
121021,64,0.66502701219881,1
121123,61,0.612643532533191,2
121183,66,0.645762086934381,2
121248,59,0.695183388483792,1
121306,66,0.661970192466302,2
121371,51,0.161164125735356,1
121421,55,0.715807656108884,1
121475,68,0.824451962322216,1
121570,64,0.667749357712318,2
121633,55,0.64857782758673,1
121687,56,0.747462579747175,2
121742,86,0.684473039691852,1
121865,62,0.686292186097578,2
121927,59,0.296621412826026,1
121985,50,0.741247835528829,2
122056,51,0.650477429990142,1
122106,56,0.753109063017905,1
122183,57,0.617748784379662,1
122248,57,0.727565655661659,1
122304,75,0.70194417499334,1
122378,84,0.728657557426645,1
122499,65,0.726214908024793,2
122572,65,0.674772563507918,2
122647,52,0.436327322479106,1
122698,62,0.763508262769762,1
122759,61,0.732091197687654,1
122819,53,0.554695051213356,2
122871,70,0.653082592614342,2
122970,50,0.453948530033257,1
123019,64,0.638676879247087,1
123082,50,0.661566884257569,1
123131,59,0.66957593097729,1
123207,65,0.684928626411065,1
123297,61,0.549901411963058,1
123357,57,0.609447843338758,1
123423,59,0.634291329015803,2
123503,61,0.639241668689089,1
123563,133,0.760416663412453,1
123718,53,0.66633577132315,1
123794,57,0.444307044513336,1
123850,72,0.720601375648055,2
123941,52,0.8358453138739,1
124031,59,0.589571495520242,1
124089,50,0.632352738086048,2
124182,106,0.762579440654177,2
124287,68,0.682285181184316,1
124354,79,0.928448815813636,1
124432,81,0.881444266025946,1
124512,80,0.911973766155841,1
124591,78,0.915193433225331,1
124668,77,0.928434892004491,1
124744,76,0.863115271493529,1
124819,72,0.919648667921034,1
124890,73,0.854957850137133,1
124962,76,0.96088323530912,1
125037,76,0.837704859337808,1
125112,74,0.940656047080788,1
125185,75,0.840927016443486,1
125259,75,0.941338385726256,1
125333,76,0.94868104933552,1
125408,75,0.856630439969976,1
125482,76,0.949854791819269,1
125557,80,0.790947544493372,1
125636,73,0.839548716644168,1
125708,76,0.948558945471422,1
125783,75,0.956867055643512,1
125857,75,0.790918768617345,1
125931,78,0.938760904450932,1
126008,76,0.937647729441596,1
126083,75,0.939652470064175,1
126157,74,0.957259639229712,1
126230,76,0.876543823947355,1
126305,76,0.936800586256068,1
126380,76,0.955589560570282,1
126455,77,0.896189514364199,1
126531,76,0.9395442305889,1
126606,76,0.828663757845423,1
126681,77,0.934927829094074,1
126757,77,0.86933772628357,1
126833,77,0.940127005411203,1
126909,77,0.951288574064788,1
126985,76,0.892966188144585,1
127060,76,0.922207223600849,1
127135,78,0.947712858152,1
127212,77,0.866249115309286,1
127288,77,0.925629720418185,1
127364,76,0.951777619582898,1
127439,76,0.843733040902796,1
127514,75,0.927770679489874,1
127588,77,0.948101832540166,1
127664,79,0.902052329461464,1
127742,78,0.927914861831264,1
127819,77,0.933080052272773,1
127895,78,0.851387383112231,1
127972,78,0.923848785210328,1
128049,77,0.941750328298338,1
128125,79,0.882919444786358,1
128203,79,0.931411269999355,1
128281,79,0.93265418316912,1
128359,81,0.899657494138746,1
128439,77,0.873325416408458,1
128515,79,0.946008603743876,1
128593,78,0.827454293660969,1
128670,76,0.957183166060682,1
128745,77,0.842617282691193,1
128821,76,0.920671465607807,1
128896,78,0.944002650691385,1
128973,78,0.887924082290005,1
129050,79,0.92168941475075,1
129128,78,0.884029320200515,1
129205,78,0.923462558048017,1
129282,79,0.912812201849104,1
129360,77,0.938910456522119,1
129436,79,0.893099303401981,1
129514,78,0.913537933560395,1
129591,78,0.934339790192814,1
129668,78,0.938294534698121,1
129745,79,0.945358791577281,1
129823,78,0.867603664808869,1
129900,78,0.929349700844794,1
129977,80,0.918869605113597,1
130056,78,0.941932554541452,1
130133,78,0.954238894828992,1
130210,79,0.897832701074934,1
130288,80,0.9240680189043,1
130367,78,0.945243994179661,1
130444,77,0.952131324253924,1
130520,77,0.857250911197405,1
130596,78,0.928732449309904,1
130673,79,0.937924422744423,1
130751,77,0.938629110213103,1
130827,79,0.941378510566969,1
130905,79,0.821264100286767,1
130983,79,0.934156367771299,1
131061,79,0.94009611477523,1
131139,80,0.862735182620069,1
131218,80,0.940301640750844,1
131297,79,0.902903150764948,1
131375,79,0.916318831859286,1
131453,79,0.884995693625138,1
131531,78,0.906496842469597,1
131608,78,0.925441450133325,1
131685,78,0.930670694414245,1
131762,77,0.90057159080607,1
131838,79,0.9043904611242,1
131916,78,0.940049576626711,1
131993,79,0.940914263969703,1
132071,79,0.93292164201923,1
132149,80,0.942966824003384,1
132228,80,0.891865625147543,1
132307,78,0.940324281928768,1
132384,81,0.853176505909925,1
132464,77,0.885666819100501,1
132540,78,0.944407353454777,1
132617,80,0.844431262829325,1
132696,78,0.948657336868431,1
132773,77,0.959690402239365,1
132849,77,0.864451671747018,1
132925,75,0.934670695945939,1
132999,79,0.946101027858262,1
133077,76,0.913815293087331,1
133152,76,0.958506983884646,1
133227,78,0.794453742148013,1
133304,74,0.952869296959232,1
133377,76,0.958537447983352,1
133452,74,0.784648141155825,1
133525,75,0.955294359856179,1
133599,74,0.967432612118213,1
133672,74,0.805528312195063,1
133745,76,0.951760784427685,1
133820,76,0.952429887011894,1
133895,77,0.862864997113317,1
133971,76,0.941514992355221,1
134046,77,0.94871018204773,1
134122,75,0.952684106557376,1
134196,77,0.868815894263691,1
134272,78,0.961514750778438,1
134349,77,0.894324914788892,1
134425,77,0.927868653709796,1
134501,77,0.951727243190946,1
134577,77,0.847932501457882,1
134653,79,0.935396082997798,1
134731,79,0.940022651988711,1
134809,79,0.869645822033167,1
134887,79,0.949124580675855,1
134965,77,0.897984145447312,1
135041,78,0.950464520839106,1
135118,78,0.894008330050308,1
135195,79,0.934524022846145,1
135273,80,0.86568128340217,1
135352,80,0.933899441234109,1
135431,79,0.943271310558016,1
135509,80,0.892174937185609,1
135588,79,0.9187830310018,1
135666,79,0.940645658462493,1
135744,79,0.902863485044249,1
135822,79,0.949019327680633,1
135900,80,0.887827800881142,1
135979,80,0.930017106526761,1
136058,80,0.904074012896213,1
136137,81,0.944977002785752,1
136217,81,0.897062185593166,1
136297,82,0.933935066525784,1
136378,85,0.856494203780273,1
136498,117,0.965241139191799,2
136614,124,0.915543410169938,2
136758,58,0.777939714052346,1
136841,80,0.665348469556282,1
136960,101,0.643355380130814,1
137060,54,0.354944892298233,1
137130,65,0.846355542575541,2
137194,75,0.763067432932705,1
137311,121,0.858407634117607,2
137431,120,0.788192050763493,2
137550,67,0.832961714630788,1
137616,74,0.925836796614176,1
137689,73,0.931323670688493,1
137761,70,0.956956741543473,1
137830,70,0.651147365359406,1
137899,68,0.959187631258176,1
137966,68,0.725109119212007,1
138033,69,0.981400396352701,1
138101,67,0.653990625152047,1
138167,68,0.974662081393787,1
138234,68,0.985164203816502,1
138301,67,0.989092388499156,1
138367,69,0.794969880961786,1
138435,68,0.974358136648833,1
138502,68,0.984666670274852,1
138569,67,0.740210141016699,1
138635,68,0.97855720903558,1
138702,67,0.798086495241992,1
138768,69,0.986067022517343,1
138836,69,0.705712571799456,1
138904,68,0.973765573428366,1
138971,68,0.983731266538828,1
139038,67,0.986941077350307,1
139104,67,0.777179156663832,1
139170,68,0.986213821378345,1
139237,68,0.750914863830322,1
139304,68,0.958772362709263,1
139371,69,0.9780962277534,1
139439,67,0.67591888680509,1
139505,70,0.911601587384396,1
139574,69,0.984679414334525,1
139642,70,0.77803938373386,1
139711,70,0.971183366346604,1
139780,68,0.975848006735601,1
139847,70,0.982677494385336,1
139916,70,0.7399890490012,1
139985,69,0.986391830331664,1
140053,69,0.825042940134538,1
140121,69,0.946412393955466,1
140189,69,0.982229190075608,1
140257,71,0.876660694186814,1
140327,72,0.942447269916235,1
140398,70,0.974209811641714,1
140467,70,0.686285459103757,1
140536,70,0.970527919522487,1
140605,71,0.85813167775523,1
140675,68,0.955678654596515,1
140742,71,0.826764709686562,1
140812,68,0.961209732191356,1
140879,68,0.878010226455561,1
140946,71,0.956442927798717,1
141016,70,0.830697053014151,1
141085,71,0.977499937738753,1
141155,69,0.830964750277512,1
141223,74,0.922297847568626,1
141296,72,0.957564913849595,1
141367,70,0.983834653941002,1
141436,69,0.796523282735358,1
141504,69,0.982580194690754,1
141572,70,0.747025229447581,1
141641,69,0.977740287411829,1
141709,70,0.767102732083887,1
141778,71,0.93476516051744,1
141848,72,0.948866349465968,1
141919,72,0.978275433533501,1
141990,71,0.835822774919254,1
142060,72,0.964524951716882,1
142131,72,0.865191080387674,1
142202,72,0.958109773498278,1
142273,72,0.965950287480934,1
142344,73,0.82394676705596,1
142416,73,0.965390273189474,1
142488,71,0.841462959844903,1
142558,70,0.972367947836252,1
142627,72,0.984197062540597,1
142698,71,0.84498145358097,1
142768,71,0.987272311448653,1
142838,72,0.785191378649294,1
142909,73,0.968326830424996,1
142981,73,0.821740253814425,1
143053,79,0.96609270660432,1
143131,82,0.878223611975334,1
143247,123,0.834244687220798,2
143369,132,0.913110788199,2
143500,137,0.856816754603542,2
143641,125,0.858081770574719,2
143765,126,0.949169979046373,2
143891,164,0.827941599153647,2
144175,52,0.767309967972746,1
144226,59,0.672435876948494,1
144309,50,0.629152434489987,2
144379,51,0.672652772773154,1
144476,63,0.820632835344109,2
144538,59,0.270925652122048,2
144596,68,0.705276720092046,2
144708,60,0.745909726282844,2
144813,70,0.698567078733834,2
144926,50,0.5720323234486,2
145018,54,0.667414555933359,2
