"acc","tau_i","idx"
1.99600325651037,14808,66
2.23794258192653,14808,67
2.51402545730945,14808,68
2.6943926959521,14808,69
2.75451937731431,14808,70
2.87267627831609,14808,71
3.13943354763244,14808,72
3.6030867322339,14808,73
4.12865825662527,14808,74
4.75426997550623,14808,75
5.56500907456583,14808,76
6.33393211204541,14808,77
7.06492045248919,14808,78
7.61867232528083,14808,79
7.61867232528083,14886,1
7.61526926641468,14886,2
6.9968268522238,14886,3
6.06905668123144,14886,4
4.37555402206395,14886,5
2.88363139114555,14886,6
1.86700294590019,14886,7
3.04352378009438,14886,8
3.42648011813873,14886,9
1.73652555408782,14886,10
1.80077899810054,14886,11
0.910086259647952,14886,12
1.47167013967125,14886,13
0.972701393028714,14886,14
0.919775516090747,14886,15
0.943673672410119,14886,16
1.040524387028,14886,17
1.15337201283888,14886,18
1.20473648570963,14886,19
1.01086151375943,14886,20
1.10073838853744,14886,21
1.43163577770325,14886,22
1.43107861419281,14886,23
1.5697085716782,14886,24
1.5957261669848,14886,25
1.57589942572488,14886,26
1.68507002821841,14886,27
1.93234624226612,14886,28
2.14439571907799,14886,29
2.00094202814574,14886,30
2.1849256280249,14886,31
2.43453753308508,14886,32
2.89924835086613,14886,33
3.38925212989533,14886,34
3.13275102745175,14886,35
2.48707157114547,14886,36
1.98559764302842,14886,37
2.09413394987045,14886,38
2.42122303805329,14886,39
2.08004254764175,14886,40
1.65483805854229,14886,41
1.95282462090173,14886,42
2.46078625646357,14886,43
2.79837774433689,14886,44
2.88464954543875,14886,45
2.74655493300243,14886,46
2.69393411203763,14886,47
2.73586001103858,14886,48
2.81809935949746,14886,49
2.85990716632551,14886,50
2.82911222824405,14886,51
2.63130138904687,14886,52
2.30534791300576,14886,53
1.96524960246784,14886,54
1.68226781458839,14886,55
1.45909492494491,14886,56
1.32999548871415,14886,57
1.26795780686898,14886,58
1.21618090759558,14886,59
1.22896745278303,14886,60
1.33104695634677,14886,61
1.54590620672795,14886,62
1.83324875562483,14886,63
2.14384724269245,14886,64
2.45410798458422,14886,65
2.75624037413285,14886,66
2.95976671377999,14886,67
3.02679665653311,14886,68
2.98537518580161,14886,69
3.13376754083643,14886,70
3.57773266189636,14886,71
4.24459208876424,14886,72
4.98689031361228,14886,73
5.90016042154788,14886,74
6.77017089887693,14886,75
7.50639447404678,14886,76
8.03675257800064,14886,77
8.03675257800064,14962,1
7.93368697391068,14962,2
7.24351261474707,14962,3
6.13625830616671,14962,4
3.95838565579454,14962,5
4.51336925145727,14962,6
2.87269681658194,14962,7
3.95649541892822,14962,8
3.19032882317795,14962,9
2.04809911869519,14962,10
1.38452916184528,14962,11
1.3710390220559,14962,12
1.07801901652986,14962,13
0.957367745435368,14962,14
0.94756582884779,14962,15
0.949961051833179,14962,16
1.09726068005739,14962,17
1.37854053259235,14962,18
1.05843091413658,14962,19
1.04185411646737,14962,20
1.36858174764973,14962,21
1.49254212670866,14962,22
1.49664324406319,14962,23
1.62626135660908,14962,24
1.52321830346146,14962,25
1.54532262003764,14962,26
1.55447290101822,14962,27
2.02899531788518,14962,28
2.07028379697084,14962,29
2.16717350482143,14962,30
2.46313905413397,14962,31
2.87210689216122,14962,32
3.53284092480825,14962,33
3.22408653730014,14962,34
2.70942816845179,14962,35
2.45227995954785,14962,36
2.09165245679104,14962,37
1.87350180144029,14962,38
1.10966120955903,14962,39
1.2023751494438,14962,40
1.8197422894465,14962,41
2.43305733594587,14962,42
2.74874407684673,14962,43
2.89314240921528,14962,44
2.83850066056008,14962,45
2.74002244516354,14962,46
2.66436277559945,14962,47
2.65887664249397,14962,48
2.66025449910342,14962,49
2.52226901816598,14962,50
2.46917010349631,14962,51
2.46532533350063,14962,52
2.43632284395972,14962,53
2.30198588179858,14962,54
1.93822341333501,14962,55
1.49537720993735,14962,56
1.24153695071875,14962,57
1.15868632511133,14962,58
1.11754641961755,14962,59
1.10297642767196,14962,60
1.23133667207633,14962,61
1.51201686498531,14962,62
1.85995833286663,14962,63
2.16738667523818,14962,64
2.42596743589027,14962,65
2.69418670474041,14962,66
2.84808461952941,14962,67
2.88743813786547,14962,68
2.92114857547507,14962,69
3.20189537617955,14962,70
3.75671944653843,14962,71
4.37507371366472,14962,72
5.09102288346851,14962,73
6.03779015865904,14962,74
6.92725825994672,14962,75
7.77374729458065,14962,76
8.29857933624786,14962,77
8.29857933624786,15038,1
8.09064435011205,15038,2
7.31994501345468,15038,3
6.2728635406806,15038,4
4.81049716765326,15038,5
1.30666981292138,15038,6
2.14610111597753,15038,7
4.8819529903513,15038,8
4.09160176459049,15038,9
1.70289518174197,15038,10
1.92152959904343,15038,11
0.949992631550372,15038,12
1.29855958661896,15038,13
0.953342016277474,15038,14
0.944556509691188,15038,15
0.946878556098933,15038,16
1.0104103126948,15038,17
1.06218407067702,15038,18
0.988802811484676,15038,19
0.936163447267623,15038,20
1.12844228917566,15038,21
1.37812698979448,15038,22
1.64931834404399,15038,23
1.58723344218801,15038,24
1.68697895659667,15038,25
1.62380910208066,15038,26
1.84102389989918,15038,27
1.97436293522746,15038,28
2.35284721135904,15038,29
2.24027074256662,15038,30
2.54229345277055,15038,31
3.1119943766016,15038,32
3.30558527344251,15038,33
2.93163333314383,15038,34
2.42810605204962,15038,35
2.41284852404787,15038,36
2.04748113544423,15038,37
1.94161118661796,15038,38
2.05892811919212,15038,39
2.03089216848163,15038,40
2.45892923851013,15038,41
2.69174887387364,15038,42
2.8728583327411,15038,43
2.96320772137223,15038,44
2.79288542550531,15038,45
2.64241915675769,15038,46
2.62838619688964,15038,47
2.68034885789145,15038,48
2.62835709141661,15038,49
2.53233370628754,15038,50
2.42563682359911,15038,51
2.25779294887729,15038,52
2.00954746149475,15038,53
1.68187781958143,15038,54
1.39617549040226,15038,55
1.2237810261644,15038,56
1.14451518120119,15038,57
1.10325201110172,15038,58
1.12287354586347,15038,59
1.22384721268629,15038,60
1.43050480600381,15038,61
1.70642140164732,15038,62
1.97377075669896,15038,63
2.21304450926772,15038,64
2.44571502837105,15038,65
2.64843274409602,15038,66
2.75803371988089,15038,67
2.72432376930496,15038,68
2.7972997694205,15038,69
3.25748399842578,15038,70
3.97455381143595,15038,71
4.79791715226514,15038,72
5.77037000546759,15038,73
6.5958069256157,15038,74
7.320938464432,15038,75
7.90733646685153,15038,76
7.90733646685153,15113,1
7.96181895046603,15113,2
7.40543550373643,15113,3
6.43259714267884,15113,4
4.53926051246235,15113,5
4.63307878197641,15113,6
2.73638977486761,15113,7
3.73177558274878,15113,8
2.56248999998049,15113,9
2.22522875228593,15113,10
1.46352177981744,15113,11
1.25288906132985,15113,12
1.27006062847409,15113,13
0.985266461420463,15113,14
0.940281872631819,15113,15
0.940117545842008,15113,16
1.02414842674292,15113,17
1.01205187614074,15113,18
1.04176484870627,15113,19
1.10956613142255,15113,20
1.14147755124663,15113,21
1.36652881418578,15113,22
1.61222175894013,15113,23
1.54013278648304,15113,24
1.61868279783286,15113,25
1.52674490338105,15113,26
1.67680440123468,15113,27
2.02965933102085,15113,28
2.28851851642061,15113,29
2.08788146215249,15113,30
2.39835485281057,15113,31
2.90492702145854,15113,32
3.41219709278348,15113,33
3.26436823903187,15113,34
2.76914499439809,15113,35
2.26340694529287,15113,36
2.07488529803457,15113,37
2.12039453875924,15113,38
1.7094212470892,15113,39
1.35170447953686,15113,40
1.80615087963326,15113,41
2.24376001390523,15113,42
2.82713901320752,15113,43
3.1302175643236,15113,44
2.97226967148003,15113,45
2.76759877872498,15113,46
2.62106085392919,15113,47
2.60206475707274,15113,48
2.67141348353264,15113,49
2.58384113288724,15113,50
2.48265402341929,15113,51
2.43548639905872,15113,52
2.31484664718853,15113,53
2.15822983020808,15113,54
1.89923484593138,15113,55
1.54982386095969,15113,56
1.32639888419736,15113,57
1.22857193521584,15113,58
1.18322145010983,15113,59
1.17498936165397,15113,60
1.24705332684693,15113,61
1.45595123544712,15113,62
1.74329142715726,15113,63
2.02673135861663,15113,64
2.28763524190374,15113,65
2.56977372544744,15113,66
2.80834221561404,15113,67
2.90413601609842,15113,68
2.90884410032576,15113,69
3.0435206587109,15113,70
3.47644487947098,15113,71
4.09559104403748,15113,72
4.7834805319976,15113,73
5.7550435272029,15113,74
6.75583851198354,15113,75
7.65045266634596,15113,76
8.33689666482679,15113,77
8.33689666482679,15189,1
8.36060589909607,15189,2
7.73402573049767,15189,3
6.7422095043094,15189,4
4.84851998036514,15189,5
2.51228222936835,15189,6
1.51889861412801,15189,7
3.14961664333931,15189,8
3.2373422741502,15189,9
2.0353842389092,15189,10
1.53418805887675,15189,11
1.18037494043206,15189,12
1.39241444979575,15189,13
1.06376125140936,15189,14
0.878075737052334,15189,15
0.922590916929058,15189,16
1.06979250324537,15189,17
1.24295011967496,15189,18
1.1341895785097,15189,19
0.966770396733371,15189,20
1.05735188087978,15189,21
1.35149916759131,15189,22
1.54292546806383,15189,23
1.53225650594148,15189,24
1.66519848666758,15189,25
1.60183301252034,15189,26
1.64378009478154,15189,27
2.03234495103563,15189,28
2.12834959534377,15189,29
2.03568293208938,15189,30
2.40296691612681,15189,31
2.96072305357999,15189,32
3.52255390306522,15189,33
3.37569592824946,15189,34
2.55002294107328,15189,35
2.16193177505674,15189,36
2.21711456627753,15189,37
2.28211327501507,15189,38
1.73081281483585,15189,39
1.5296800319021,15189,40
1.96218577102169,15189,41
2.45988637948991,15189,42
2.8947106936618,15189,43
3.10679352387635,15189,44
2.98073095062268,15189,45
2.84992105153809,15189,46
2.81773011482647,15189,47
2.88070182420882,15189,48
2.91018899729897,15189,49
2.74669929187743,15189,50
2.56787032382868,15189,51
2.41090439462041,15189,52
2.21104160973963,15189,53
2.0019085893217,15189,54
1.73736582215721,15189,55
1.48082713373304,15189,56
1.32993420889907,15189,57
1.24642007365093,15189,58
1.1926923324982,15189,59
1.16830732258255,15189,60
1.23641295690396,15189,61
1.45261453937375,15189,62
1.78088292708982,15189,63
2.157099904965,15189,64
2.51245756183065,15189,65
2.82701450296952,15189,66
2.96224560089132,15189,67
2.92776467633586,15189,68
2.925782972129,15189,69
3.22094054586545,15189,70
3.81861925308088,15189,71
4.64303715255435,15189,72
5.64042427482189,15189,73
6.6493249281412,15189,74
7.41707388395181,15189,75
7.99797436855108,15189,76
8.20111663128869,15189,77
8.20111663128869,15265,1
8.14961183124693,15265,2
8.17952914292748,15265,3
6.94243170654202,15265,4
6.58384606442162,15265,5
3.61075006058298,15265,6
2.5237204678807,15265,7
2.4058532789844,15265,8
2.072874574112,15265,9
1.33082342930984,15265,10
1.26730185828002,15265,11
1.10103088058419,15265,12
0.996470772275835,15265,13
0.944299211055479,15265,14
0.962927307744463,15265,15
1.07103454659502,15265,16
1.01673447861278,15265,17
1.16771614701519,15265,18
1.06137458043803,15265,19
1.17737377242743,15265,20
1.39598173340485,15265,21
1.55501961402421,15265,22
1.42412007920681,15265,23
1.562917144317,15265,24
1.58067264163077,15265,25
1.72547993323597,15265,26
2.00486932242478,15265,27
2.34126696470095,15265,28
2.19664038932184,15265,29
2.56893655040369,15265,30
3.08470825200699,15265,31
3.56654692945431,15265,32
3.34802329740998,15265,33
2.68147179735309,15265,34
2.13885670394255,15265,35
2.15890203575799,15265,36
2.15744779774622,15265,37
1.68192776301481,15265,38
1.59134282918546,15265,39
2.16136924193901,15265,40
2.74034505126635,15265,41
3.14084908902036,15265,42
3.26016962748873,15265,43
3.13636939788667,15265,44
2.96612255309857,15265,45
2.80239094346239,15265,46
2.71818321678286,15265,47
2.67286082690439,15265,48
2.59913562554939,15265,49
2.58493655628141,15265,50
2.51895970591036,15265,51
2.4036857115688,15265,52
2.2369696019392,15265,53
1.87845175610128,15265,54
1.44754170924364,15265,55
1.2304580447947,15265,56
1.14109684076331,15265,57
1.08211136210651,15265,58
1.09006284222516,15265,59
1.28475873221395,15265,60
1.6001778026207,15265,61
1.98107319400369,15265,62
2.28768463735717,15265,63
2.51657882848919,15265,64
2.68956539240079,15265,65
2.75820485098551,15265,66
2.7027058663495,15265,67
2.67895987278645,15265,68
3.00568977108417,15265,69
3.64945201365904,15265,70
4.4080720275422,15265,71
5.17843074685759,15265,72
6.13130769086008,15265,73
6.98600737188274,15265,74
7.69719617782995,15265,75
8.1417041213741,15265,76
8.1417041213741,15340,1
7.97243789565024,15340,2
7.26662308090904,15340,3
6.22808839050956,15340,4
5.06708792108446,15340,5
3.91396844647475,15340,6
0.85488010855324,15340,7
2.17138780506845,15340,8
5.16142131587802,15340,9
3.19690678625449,15340,10
3.28483332910515,15340,11
1.63592725999661,15340,12
1.66719584932305,15340,13
0.98672285876025,15340,14
0.960090620722856,15340,15
0.993605555540024,15340,16
0.968997420017205,15340,17
1.09075799332391,15340,18
0.985461313294439,15340,19
0.974567083375998,15340,20
1.20333661126054,15340,21
1.40691648650515,15340,22
2.38938088215337,15340,23
1.82565440322094,15340,24
1.77445343697714,15340,25
1.50950091089737,15340,26
1.47053221658011,15340,27
1.50304490950869,15340,28
1.92819112123254,15340,29
2.15794786776697,15340,30
2.13602317403159,15340,31
2.68184656533516,15340,32
3.17092935903656,15340,33
3.50903263022731,15340,34
3.20462462700392,15340,35
2.34356608611748,15340,36
2.19046433433644,15340,37
2.20516734058892,15340,38
1.68480295583786,15340,39
1.19985457452143,15340,40
1.66874413856648,15340,41
2.47276970217608,15340,42
3.03850769293086,15340,43
3.22997739930174,15340,44
3.13443998187874,15340,45
2.96443873271147,15340,46
2.78506750367024,15340,47
2.75421949016414,15340,48
2.78103326121785,15340,49
2.75921836758166,15340,50
2.79233755122836,15340,51
2.755058620066,15340,52
2.60110168966921,15340,53
2.30866649821926,15340,54
1.91091653402235,15340,55
1.54794961158301,15340,56
1.39056607178516,15340,57
1.34928610753984,15340,58
1.29053206081833,15340,59
1.19654627992402,15340,60
1.20574873004287,15340,61
1.35124313134239,15340,62
1.60034090118324,15340,63
1.87751484681214,15340,64
2.14911539941437,15340,65
2.42821086399019,15340,66
2.71073753801433,15340,67
2.87381314632667,15340,68
2.94819758496611,15340,69
3.04570517286227,15340,70
3.35206921169596,15340,71
3.92990457899425,15340,72
4.62234247973903,15340,73
5.40922785617319,15340,74
6.44495810692358,15340,75
7.36927174149522,15340,76
8.1037703570622,15340,77
8.50496331561754,15340,78
8.50496331561754,15417,1
8.25662164568536,15417,2
7.51596919897893,15417,3
6.21338040039398,15417,4
3.57189935468512,15417,5
2.7722288866542,15417,6
3.70806728633664,15417,7
3.41073848308544,15417,8
2.68010354277591,15417,9
1.88399601910407,15417,10
1.03204893294843,15417,11
1.40027318763161,15417,12
0.962725817665653,15417,13
0.968318645901234,15417,14
0.962509740210456,15417,15
0.988471041558629,15417,16
1.10564551281141,15417,17
1.28915708895386,15417,18
0.997802084583912,15417,19
1.00334789579687,15417,20
1.2894250656785,15417,21
1.51224105221357,15417,22
1.55981697644307,15417,23
1.53961488691166,15417,24
1.58989402162534,15417,25
1.62287306958986,15417,26
1.85640001077354,15417,27
2.18515216861435,15417,28
2.08656032742885,15417,29
2.24432662507042,15417,30
2.66993408158329,15417,31
3.36398067770907,15417,32
3.73863905719715,15417,33
3.15859478249427,15417,34
2.40973733008392,15417,35
2.16623475182169,15417,36
2.40900809463148,15417,37
2.06616577263297,15417,38
1.46632124720335,15417,39
1.90679338157022,15417,40
2.55345569767717,15417,41
2.96929116120329,15417,42
3.23720666624792,15417,43
3.12514367669712,15417,44
2.94922311804312,15417,45
2.81977960131639,15417,46
2.77221734357175,15417,47
2.80390941365801,15417,48
2.72857911741624,15417,49
2.58319434034685,15417,50
2.55057424906628,15417,51
2.41598841056823,15417,52
2.25935676686972,15417,53
2.01416037097347,15417,54
1.66867402448771,15417,55
1.42493017372782,15417,56
1.32684023152752,15417,57
1.28511050108541,15417,58
1.23006422596546,15417,59
1.23631711142409,15417,60
1.44431956297767,15417,61
1.80338265490162,15417,62
2.18041395152388,15417,63
2.5425829386669,15417,64
2.87490417231601,15417,65
3.09670760647498,15417,66
3.16181609205849,15417,67
3.16358546589151,15417,68
3.30929690417768,15417,69
3.78120364434395,15417,70
4.46496349369175,15417,71
5.3213054789215,15417,72
6.39161990421834,15417,73
7.25746870472067,15417,74
7.92985428617702,15417,75
8.42441612220099,15417,76
8.42441612220099,15492,1
8.28981785083364,15492,2
7.52737895950509,15492,3
6.49976376493792,15492,4
5.42068408966986,15492,5
3.65848356563208,15492,6
2.7915030001775,15492,7
3.71346872883023,15492,8
6.07608270187298,15492,9
1.68914682606338,15492,10
2.63589396600091,15492,11
1.28163372302698,15492,12
1.3973127781567,15492,13
1.01224404172117,15492,14
0.934944918163632,15492,15
0.964032157139999,15492,16
1.06438057103651,15492,17
1.35994816077673,15492,18
1.44467851094975,15492,19
1.00959199679871,15492,20
0.955794957090693,15492,21
1.32672604557233,15492,22
1.41652426735302,15492,23
1.4589715555829,15492,24
1.59681057110729,15492,25
1.6533100132764,15492,26
1.80006222114681,15492,27
1.76999717513899,15492,28
2.02315323196242,15492,29
2.17486206459168,15492,30
2.33116751864811,15492,31
2.86403858214236,15492,32
3.5631189988548,15492,33
3.45500636757735,15492,34
2.82287601569747,15492,35
2.25919565332443,15492,36
2.16611541705423,15492,37
2.10805146995988,15492,38
1.76111243252667,15492,39
1.5156467266484,15492,40
1.97213209496727,15492,41
2.5899137051261,15492,42
2.98269995138633,15492,43
3.12467630323526,15492,44
3.01560574346183,15492,45
2.84425614177064,15492,46
2.68763483382695,15492,47
2.64158456234132,15492,48
2.64934576829828,15492,49
2.65979435295287,15492,50
2.66565432867805,15492,51
2.58197385734248,15492,52
2.43075091278395,15492,53
2.20655840620637,15492,54
1.85458189358141,15492,55
1.48499225587206,15492,56
1.29931443461542,15492,57
1.22871518261963,15492,58
1.1724760125478,15492,59
1.17007905715811,15492,60
1.28362221856744,15492,61
1.52730121456116,15492,62
1.87360961782331,15492,63
2.20014408619072,15492,64
2.473462552779,15492,65
2.71344246299788,15492,66
2.9074616076571,15492,67
3.02351070777003,15492,68
3.07436757724251,15492,69
3.22569759896987,15492,70
3.69190465749049,15492,71
4.35563393778678,15492,72
5.09422771379529,15492,73
6.04648311004008,15492,74
6.99856306680164,15492,75
7.86395066108632,15492,76
8.53110045656479,15492,77
8.53110045656479,15568,1
8.57692701379696,15568,2
7.91386195229611,15568,3
6.9461875874468,15568,4
4.89765096755577,15568,5
2.69575425437854,15568,6
1.65975992239842,15568,7
3.21044887827232,15568,8
3.29580718489416,15568,9
2.26166089412184,15568,10
1.96373572560057,15568,11
1.07158247466072,15568,12
1.37519525886326,15568,13
1.00287436900142,15568,14
0.961566950347192,15568,15
0.965584279076664,15568,16
0.992191009836312,15568,17
1.03549456782737,15568,18
1.24464211723692,15568,19
1.05636215380901,15568,20
1.06675020506208,15568,21
1.32605618282183,15568,22
1.50027030897769,15568,23
1.45167110600163,15568,24
1.64415966377965,15568,25
1.53707156632344,15568,26
1.74142068438387,15568,27
1.98715726604615,15568,28
2.251171694918,15568,29
2.11833543141779,15568,30
2.36526256470608,15568,31
2.81267381685115,15568,32
3.43380983748372,15568,33
3.52501191487348,15568,34
2.90969036153334,15568,35
2.15008883537402,15568,36
2.13005281624658,15568,37
2.17732037146581,15568,38
1.62053663951174,15568,39
1.30226341421388,15568,40
1.81192411540881,15568,41
2.58559432239476,15568,42
3.10238150458644,15568,43
3.18811370562595,15568,44
2.94967608391159,15568,45
2.69081623304157,15568,46
2.56169201895934,15568,47
2.5750009708736,15568,48
2.72098401318347,15568,49
2.73722870801839,15568,50
2.61700554068959,15568,51
2.55332117055415,15568,52
2.37766566194661,15568,53
2.10687019059077,15568,54
1.81782892484414,15568,55
1.5565198360445,15568,56
1.34715477952609,15568,57
1.21632931396066,15568,58
1.12828498173112,15568,59
1.09663576450889,15568,60
1.10168008060417,15568,61
1.25304668707914,15568,62
1.56207234147462,15568,63
2.00368685178099,15568,64
2.46313012242553,15568,65
2.85715855352831,15568,66
3.04404155687796,15568,67
3.04036330065997,15568,68
2.94371703803202,15568,69
3.05728981288984,15568,70
3.51593074448289,15568,71
4.15154694059937,15568,72
4.97959616836546,15568,73
6.02525725591862,15568,74
6.93437380013509,15568,75
7.68305154219338,15568,76
8.19184924177685,15568,77
8.19184924177685,15644,1
8.04719385873113,15644,2
7.33625415317654,15644,3
6.33129291693253,15644,4
5.03448378684449,15644,5
2.76181190525351,15644,6
2.21707081528759,15644,7
4.00662900703322,15644,8
3.78215996488779,15644,9
3.09326332535722,15644,10
2.08744868200394,15644,11
1.08567076040575,15644,12
1.27455757029645,15644,13
1.00405278745691,15644,14
1.00172002076429,15644,15
0.979261966993511,15644,16
1.0256573501906,15644,17
1.04408189333979,15644,18
1.1823776892347,15644,19
1.1300455743022,15644,20
1.04344190063463,15644,21
1.37426926037076,15644,22
1.54680865009218,15644,23
1.58848166498704,15644,24
1.61297799117037,15644,25
1.64300821665626,15644,26
1.60819463996122,15644,27
1.92540099719513,15644,28
2.29880273185848,15644,29
2.14487995002051,15644,30
2.46389955152397,15644,31
2.88390464474816,15644,32
3.47058222781135,15644,33
3.3164723728685,15644,34
2.83331696073701,15644,35
2.16205665975709,15644,36
1.93563452128753,15644,37
2.08509232409503,15644,38
1.87959782932414,15644,39
1.75368241138468,15644,40
2.13602738746487,15644,41
2.67716865363391,15644,42
3.11126999792689,15644,43
3.08037173081432,15644,44
2.85267190542481,15644,45
2.69105852779162,15644,46
2.69731737101884,15644,47
2.76976876291145,15644,48
2.7422177156455,15644,49
2.72398348012612,15644,50
2.75049122885349,15644,51
2.64250070955525,15644,52
2.46569361438115,15644,53
2.16972694134539,15644,54
1.77306542462482,15644,55
1.49284225556487,15644,56
1.37455483702907,15644,57
1.37070857588329,15644,58
1.30093120494513,15644,59
1.30050682428044,15644,60
1.50382379286936,15644,61
1.85750531627772,15644,62
2.22852529714159,15644,63
2.54407959781136,15644,64
2.81115012050228,15644,65
3.02669258432369,15644,66
3.11123207106124,15644,67
3.05582525678416,15644,68
3.10895159177495,15644,69
3.53396618546358,15644,70
4.13780001933395,15644,71
4.74415524619505,15644,72
5.65381755984397,15644,73
6.7038462094532,15644,74
7.69342336024737,15644,75
8.56237554654081,15644,76
8.65290367448985,15644,77
8.65290367448985,15720,1
8.04091891514894,15720,2
7.08531333110964,15720,3
5.92654654921397,15720,4
4.49633072627003,15720,5
1.22170454693432,15720,6
2.01419189751126,15720,7
4.41022743177719,15720,8
3.97734924290035,15720,9
2.23537424159804,15720,10
1.3381939321339,15720,11
1.28473732723853,15720,12
1.05924595821745,15720,13
0.9541142489241,15720,14
0.991896163920397,15720,15
0.971566261250359,15720,16
1.09263168542744,15720,17
1.37502327253032,15720,18
1.17428531456371,15720,19
0.974140646929385,15720,20
1.29972535560402,15720,21
1.3848303145151,15720,22
1.47592784376473,15720,23
1.52867262682368,15720,24
1.49016945345152,15720,25
1.52299244909487,15720,26
1.64085252231881,15720,27
2.12382791204937,15720,28
2.07465418805159,15720,29
2.01899009408169,15720,30
2.52021963328596,15720,31
3.09817026646374,15720,32
3.41500644216083,15720,33
3.10016854380532,15720,34
2.28340863622787,15720,35
1.99016908829376,15720,36
1.8773824863357,15720,37
2.0485333778096,15720,38
1.96751772546018,15720,39
2.07528359507803,15720,40
2.42703131417788,15720,41
2.74184554634283,15720,42
2.90731112886117,15720,43
2.86149069542433,15720,44
2.6654314847694,15720,45
2.5356588887309,15720,46
2.60178188939811,15720,47
2.70672902227024,15720,48
2.65670943085615,15720,49
2.67142452635293,15720,50
2.63937530487803,15720,51
2.50303775440963,15720,52
2.26755044045331,15720,53
1.88788558975379,15720,54
1.49780239017035,15720,55
1.23645622647953,15720,56
1.11199190644537,15720,57
1.07071331363722,15720,58
1.10966751777278,15720,59
1.2958283065283,15720,60
1.6151266204233,15720,61
1.97675643416178,15720,62
2.26521102769698,15720,63
2.49044855397577,15720,64
2.70274601100436,15720,65
2.90912856367676,15720,66
3.0517570348899,15720,67
3.15412666200963,15720,68
3.5121556058922,15720,69
4.06416239833007,15720,70
4.59983369264585,15720,71
5.16531276884566,15720,72
6.01899634490668,15720,73
6.84937639497203,15720,74
7.53348856772213,15720,75
7.94235638837744,15720,76
7.94235638837744,15795,1
7.81907750313296,15795,2
7.26823348551765,15795,3
6.42517587307927,15795,4
5.36236347145547,15795,5
4.2457154874061,15795,6
0.810017901036761,15795,7
1.39152362538334,15795,8
4.3344362955291,15795,9
4.93625617244486,15795,10
2.21113115847975,15795,11
2.0278311073657,15795,12
0.93477590897498,15795,13
1.50930215662736,15795,14
0.897337171859051,15795,15
1.02828206247119,15795,16
0.934982887543938,15795,17
1.03429347866067,15795,18
1.0367029468464,15795,19
1.01973967266161,15795,20
1.04424278786114,15795,21
1.22841808843732,15795,22
1.5355836024131,15795,23
1.53281473114007,15795,24
1.55813125249447,15795,25
1.71215449069294,15795,26
1.72501304342895,15795,27
1.80583664820493,15795,28
2.12085713804584,15795,29
2.13462549408555,15795,30
2.02442930229732,15795,31
2.38724338935099,15795,32
2.86468392671862,15795,33
3.35298628091437,15795,34
3.15634392929541,15795,35
2.56645611690518,15795,36
1.86270824339186,15795,37
1.78860532259076,15795,38
2.1603543690793,15795,39
2.16948427051223,15795,40
2.09665018541482,15795,41
2.47665480033048,15795,42
2.84963523981579,15795,43
3.00824350743087,15795,44
2.85658082329207,15795,45
2.44708336596856,15795,46
2.14085590360491,15795,47
2.10094907125328,15795,48
2.38174725779206,15795,49
2.6291004164923,15795,50
2.59194251479465,15795,51
2.55251111652819,15795,52
2.49641943591216,15795,53
2.34811626628666,15795,54
2.05555564264264,15795,55
1.68670981499486,15795,56
1.36234907420969,15795,57
1.14920885830209,15795,58
1.10294242823458,15795,59
1.11823879381821,15795,60
1.19061076763147,15795,61
1.365466953097,15795,62
1.64735029668859,15795,63
2.00678972490892,15795,64
2.36895040049386,15795,65
2.7236053311741,15795,66
2.92021540301396,15795,67
2.92547175682829,15795,68
2.93593409326572,15795,69
3.16589639754683,15795,70
3.59620536121062,15795,71
4.05772115848292,15795,72
4.67788296134052,15795,73
5.61802678882897,15795,74
6.5847914165902,15795,75
7.40684514486431,15795,76
7.92438268889129,15795,77
7.92438268889129,15871,1
7.86832803078265,15871,2
7.23574280913853,15871,3
6.25539335293953,15871,4
5.03087606684959,15871,5
3.13910433085618,15871,6
2.41361865256299,15871,7
2.84201442642362,15871,8
3.66431576150309,15871,9
2.26679796188368,15871,10
1.73267798508551,15871,11
1.20539246720726,15871,12
1.23583736794127,15871,13
0.990479681770404,15871,14
0.991236097002122,15871,15
0.946133711480571,15871,16
1.07739547056779,15871,17
1.39856676637192,15871,18
1.17426615381693,15871,19
1.02107884122628,15871,20
1.1662564040553,15871,21
1.37325125159237,15871,22
1.38439445245927,15871,23
1.48412667922924,15871,24
1.57167235771327,15871,25
1.47852527878288,15871,26
1.72679442899263,15871,27
2.10328457418391,15871,28
2.01755123850672,15871,29
2.00843670550008,15871,30
2.30801993058986,15871,31
2.70721277331502,15871,32
3.3059975801564,15871,33
3.10201901992879,15871,34
2.70718691633954,15871,35
2.21197129276128,15871,36
1.99402733180867,15871,37
2.16230686998862,15871,38
2.19180131398811,15871,39
1.73271636455595,15871,40
2.07261911599792,15871,41
2.39980540877797,15871,42
2.59784737811905,15871,43
2.76032751679941,15871,44
2.74885012323335,15871,45
2.74186834111341,15871,46
2.85732899750799,15871,47
2.92424759553633,15871,48
2.80562488583203,15871,49
2.72555994247054,15871,50
2.63727036915065,15871,51
2.45984247463125,15871,52
2.23847894785723,15871,53
1.96897460623544,15871,54
1.65917509624512,15871,55
1.41944003043454,15871,56
1.28363896793452,15871,57
1.1952731905301,15871,58
1.16880793974032,15871,59
1.25057506771885,15871,60
1.48282466933889,15871,61
1.82857047991047,15871,62
2.1879165889037,15871,63
2.47882109076069,15871,64
